"startTime";"endTime";"aFRR energy volume weighted average price, local selection, up"
"2025-05-21T09:00:00.000Z";"2025-05-21T09:15:00.000Z";69.17
"2025-05-21T09:15:00.000Z";"2025-05-21T09:30:00.000Z";120.01
"2025-05-21T10:00:00.000Z";"2025-05-21T10:15:00.000Z";47.37
"2025-05-21T10:30:00.000Z";"2025-05-21T10:45:00.000Z";36.31
"2025-05-21T10:45:00.000Z";"2025-05-21T11:00:00.000Z";49.61
"2025-05-21T11:00:00.000Z";"2025-05-21T11:15:00.000Z";56.13
"2025-05-21T11:15:00.000Z";"2025-05-21T11:30:00.000Z";139.08
"2025-05-21T11:30:00.000Z";"2025-05-21T11:45:00.000Z";94.12
"2025-05-21T11:45:00.000Z";"2025-05-21T12:00:00.000Z";48.74
"2025-05-21T12:15:00.000Z";"2025-05-21T12:30:00.000Z";47.96
"2025-05-21T12:30:00.000Z";"2025-05-21T12:45:00.000Z";120
"2025-05-21T12:45:00.000Z";"2025-05-21T13:00:00.000Z";96.43
"2025-05-21T13:00:00.000Z";"2025-05-21T13:15:00.000Z";70.52
"2025-05-21T13:30:00.000Z";"2025-05-21T13:45:00.000Z";160.21
"2025-05-21T13:45:00.000Z";"2025-05-21T14:00:00.000Z";220.19
"2025-05-21T14:00:00.000Z";"2025-05-21T14:15:00.000Z";113.82
"2025-05-21T14:15:00.000Z";"2025-05-21T14:30:00.000Z";41.9
"2025-05-21T14:30:00.000Z";"2025-05-21T14:45:00.000Z";119.55
"2025-05-21T15:00:00.000Z";"2025-05-21T15:15:00.000Z";122.42
"2025-05-21T15:30:00.000Z";"2025-05-21T15:45:00.000Z";165.78
"2025-05-21T15:45:00.000Z";"2025-05-21T16:00:00.000Z";163.97
"2025-05-21T16:00:00.000Z";"2025-05-21T16:15:00.000Z";60.91
"2025-05-21T16:15:00.000Z";"2025-05-21T16:30:00.000Z";62.87
"2025-05-21T16:30:00.000Z";"2025-05-21T16:45:00.000Z";171.94
"2025-05-21T16:45:00.000Z";"2025-05-21T17:00:00.000Z";178.31
"2025-05-21T17:00:00.000Z";"2025-05-21T17:15:00.000Z";13.15
"2025-05-21T19:00:00.000Z";"2025-05-21T19:15:00.000Z";29.67
"2025-05-21T19:15:00.000Z";"2025-05-21T19:30:00.000Z";109.57
"2025-05-21T19:30:00.000Z";"2025-05-21T19:45:00.000Z";154.48
"2025-05-21T19:45:00.000Z";"2025-05-21T20:00:00.000Z";7.36
"2025-05-21T20:00:00.000Z";"2025-05-21T20:15:00.000Z";64.76
"2025-05-21T20:15:00.000Z";"2025-05-21T20:30:00.000Z";61.76
"2025-05-21T20:30:00.000Z";"2025-05-21T20:45:00.000Z";9.82
"2025-05-21T21:00:00.000Z";"2025-05-21T21:15:00.000Z";89.48
"2025-05-21T21:30:00.000Z";"2025-05-21T21:45:00.000Z";92
"2025-05-21T22:15:00.000Z";"2025-05-21T22:30:00.000Z";114.42
"2025-05-21T22:30:00.000Z";"2025-05-21T22:45:00.000Z";4.68
"2025-05-21T23:00:00.000Z";"2025-05-21T23:15:00.000Z";4.84
"2025-05-21T23:15:00.000Z";"2025-05-21T23:30:00.000Z";8.28
"2025-05-22T00:00:00.000Z";"2025-05-22T00:15:00.000Z";160.05
"2025-05-22T00:15:00.000Z";"2025-05-22T00:30:00.000Z";114.89
"2025-05-22T00:30:00.000Z";"2025-05-22T00:45:00.000Z";30.41
"2025-05-22T01:00:00.000Z";"2025-05-22T01:15:00.000Z";187.21
"2025-05-22T01:15:00.000Z";"2025-05-22T01:30:00.000Z";190
"2025-05-22T01:30:00.000Z";"2025-05-22T01:45:00.000Z";63.67
"2025-05-22T01:45:00.000Z";"2025-05-22T02:00:00.000Z";108.55
"2025-05-22T02:00:00.000Z";"2025-05-22T02:15:00.000Z";29.98
"2025-05-22T02:15:00.000Z";"2025-05-22T02:30:00.000Z";7.68
"2025-05-22T02:30:00.000Z";"2025-05-22T02:45:00.000Z";7.75
"2025-05-22T02:45:00.000Z";"2025-05-22T03:00:00.000Z";80.7
"2025-05-22T03:00:00.000Z";"2025-05-22T03:15:00.000Z";69.74
"2025-05-22T03:30:00.000Z";"2025-05-22T03:45:00.000Z";130.73
"2025-05-22T03:45:00.000Z";"2025-05-22T04:00:00.000Z";210.82
"2025-05-22T04:00:00.000Z";"2025-05-22T04:15:00.000Z";203.15
"2025-05-22T04:15:00.000Z";"2025-05-22T04:30:00.000Z";25.77
"2025-05-22T04:30:00.000Z";"2025-05-22T04:45:00.000Z";16.22
"2025-05-22T04:45:00.000Z";"2025-05-22T05:00:00.000Z";8.7
"2025-05-22T05:15:00.000Z";"2025-05-22T05:30:00.000Z";12.08
"2025-05-22T05:30:00.000Z";"2025-05-22T05:45:00.000Z";53.71
"2025-05-22T05:45:00.000Z";"2025-05-22T06:00:00.000Z";33
"2025-05-22T07:00:00.000Z";"2025-05-22T07:15:00.000Z";5.9
"2025-05-22T07:15:00.000Z";"2025-05-22T07:30:00.000Z";5.9
"2025-05-22T08:15:00.000Z";"2025-05-22T08:30:00.000Z";3.39
"2025-05-22T08:30:00.000Z";"2025-05-22T08:45:00.000Z";43.5
"2025-05-22T08:45:00.000Z";"2025-05-22T09:00:00.000Z";3.39
"2025-05-22T09:00:00.000Z";"2025-05-22T09:15:00.000Z";173.32
"2025-05-22T09:15:00.000Z";"2025-05-22T09:30:00.000Z";210.22
"2025-05-22T09:30:00.000Z";"2025-05-22T09:45:00.000Z";148.16
"2025-05-22T10:00:00.000Z";"2025-05-22T10:15:00.000Z";135.55
"2025-05-22T10:15:00.000Z";"2025-05-22T10:30:00.000Z";209
"2025-05-22T11:00:00.000Z";"2025-05-22T11:15:00.000Z";143.92
"2025-05-22T11:15:00.000Z";"2025-05-22T11:30:00.000Z";76.8
"2025-05-22T11:30:00.000Z";"2025-05-22T11:45:00.000Z";97.5
"2025-05-22T11:45:00.000Z";"2025-05-22T12:00:00.000Z";130.88
"2025-05-22T12:00:00.000Z";"2025-05-22T12:15:00.000Z";103.57
"2025-05-22T12:45:00.000Z";"2025-05-22T13:00:00.000Z";27.53
"2025-05-22T13:00:00.000Z";"2025-05-22T13:15:00.000Z";102.25
"2025-05-22T13:15:00.000Z";"2025-05-22T13:30:00.000Z";57.35
"2025-05-22T13:30:00.000Z";"2025-05-22T13:45:00.000Z";168.5
"2025-05-22T13:45:00.000Z";"2025-05-22T14:00:00.000Z";88.82
"2025-05-22T14:00:00.000Z";"2025-05-22T14:15:00.000Z";2.37
"2025-05-22T14:15:00.000Z";"2025-05-22T14:30:00.000Z";44.42
"2025-05-22T14:30:00.000Z";"2025-05-22T14:45:00.000Z";73.22
"2025-05-22T14:45:00.000Z";"2025-05-22T15:00:00.000Z";84.36
"2025-05-22T15:00:00.000Z";"2025-05-22T15:15:00.000Z";88.27
"2025-05-22T15:45:00.000Z";"2025-05-22T16:00:00.000Z";111.09
"2025-05-22T16:00:00.000Z";"2025-05-22T16:15:00.000Z";80.08
"2025-05-22T16:15:00.000Z";"2025-05-22T16:30:00.000Z";48.25
"2025-05-22T16:30:00.000Z";"2025-05-22T16:45:00.000Z";29.72
"2025-05-22T17:30:00.000Z";"2025-05-22T17:45:00.000Z";17.41
"2025-05-22T18:00:00.000Z";"2025-05-22T18:15:00.000Z";87.96
"2025-05-22T18:15:00.000Z";"2025-05-22T18:30:00.000Z";155.65
"2025-05-22T18:30:00.000Z";"2025-05-22T18:45:00.000Z";69.5
"2025-05-22T19:15:00.000Z";"2025-05-22T19:30:00.000Z";140.18
"2025-05-22T20:00:00.000Z";"2025-05-22T20:15:00.000Z";135.63
"2025-05-22T20:15:00.000Z";"2025-05-22T20:30:00.000Z";117.9
"2025-05-22T21:00:00.000Z";"2025-05-22T21:15:00.000Z";162.89
"2025-05-22T21:15:00.000Z";"2025-05-22T21:30:00.000Z";171.53
"2025-05-22T21:30:00.000Z";"2025-05-22T21:45:00.000Z";160
"2025-05-22T22:45:00.000Z";"2025-05-22T23:00:00.000Z";2.97
"2025-05-22T23:00:00.000Z";"2025-05-22T23:15:00.000Z";39.75
"2025-05-22T23:15:00.000Z";"2025-05-22T23:30:00.000Z";61.28
"2025-05-23T00:00:00.000Z";"2025-05-23T00:15:00.000Z";9.59
"2025-05-23T01:15:00.000Z";"2025-05-23T01:30:00.000Z";38.24
"2025-05-23T01:30:00.000Z";"2025-05-23T01:45:00.000Z";70
"2025-05-23T01:45:00.000Z";"2025-05-23T02:00:00.000Z";69.14
"2025-05-23T02:00:00.000Z";"2025-05-23T02:15:00.000Z";79.6
"2025-05-23T02:15:00.000Z";"2025-05-23T02:30:00.000Z";114.08
"2025-05-23T02:30:00.000Z";"2025-05-23T02:45:00.000Z";81.54
"2025-05-23T02:45:00.000Z";"2025-05-23T03:00:00.000Z";184.34
"2025-05-23T03:00:00.000Z";"2025-05-23T03:15:00.000Z";54.27
"2025-05-23T03:15:00.000Z";"2025-05-23T03:30:00.000Z";51.88
"2025-05-23T03:30:00.000Z";"2025-05-23T03:45:00.000Z";189.72
"2025-05-23T03:45:00.000Z";"2025-05-23T04:00:00.000Z";177.76
"2025-05-23T04:00:00.000Z";"2025-05-23T04:15:00.000Z";170.61
"2025-05-23T04:15:00.000Z";"2025-05-23T04:30:00.000Z";107.15
"2025-05-23T05:00:00.000Z";"2025-05-23T05:15:00.000Z";47.57
"2025-05-23T05:30:00.000Z";"2025-05-23T05:45:00.000Z";181.69
"2025-05-23T05:45:00.000Z";"2025-05-23T06:00:00.000Z";190
"2025-05-23T06:00:00.000Z";"2025-05-23T06:15:00.000Z";192.97
"2025-05-23T06:15:00.000Z";"2025-05-23T06:30:00.000Z";62.69
"2025-05-23T07:00:00.000Z";"2025-05-23T07:15:00.000Z";31.34
"2025-05-23T07:15:00.000Z";"2025-05-23T07:30:00.000Z";115.81
"2025-05-23T08:00:00.000Z";"2025-05-23T08:15:00.000Z";23.66
"2025-05-23T08:15:00.000Z";"2025-05-23T08:30:00.000Z";95.78
"2025-05-23T08:45:00.000Z";"2025-05-23T09:00:00.000Z";61.72
"2025-05-23T09:00:00.000Z";"2025-05-23T09:15:00.000Z";86.97
"2025-05-23T09:15:00.000Z";"2025-05-23T09:30:00.000Z";220.53
"2025-05-23T09:30:00.000Z";"2025-05-23T09:45:00.000Z";200.07
"2025-05-23T10:00:00.000Z";"2025-05-23T10:15:00.000Z";88.25
"2025-05-23T10:15:00.000Z";"2025-05-23T10:30:00.000Z";192.36
"2025-05-23T11:15:00.000Z";"2025-05-23T11:30:00.000Z";238.92
"2025-05-23T11:30:00.000Z";"2025-05-23T11:45:00.000Z";182.98
"2025-05-23T11:45:00.000Z";"2025-05-23T12:00:00.000Z";12.7
"2025-05-23T12:00:00.000Z";"2025-05-23T12:15:00.000Z";52.69
"2025-05-23T12:45:00.000Z";"2025-05-23T13:00:00.000Z";58.62
"2025-05-23T13:15:00.000Z";"2025-05-23T13:30:00.000Z";11.95
"2025-05-23T13:30:00.000Z";"2025-05-23T13:45:00.000Z";79.81
"2025-05-23T13:45:00.000Z";"2025-05-23T14:00:00.000Z";16.23
"2025-05-23T14:00:00.000Z";"2025-05-23T14:15:00.000Z";25.58
"2025-05-23T14:15:00.000Z";"2025-05-23T14:30:00.000Z";99.2
"2025-05-23T14:30:00.000Z";"2025-05-23T14:45:00.000Z";54.47
"2025-05-23T14:45:00.000Z";"2025-05-23T15:00:00.000Z";170.01
"2025-05-23T15:00:00.000Z";"2025-05-23T15:15:00.000Z";88.55
"2025-05-23T16:15:00.000Z";"2025-05-23T16:30:00.000Z";7.73
"2025-05-23T16:45:00.000Z";"2025-05-23T17:00:00.000Z";17.43
"2025-05-23T17:00:00.000Z";"2025-05-23T17:15:00.000Z";13.68
"2025-05-23T17:45:00.000Z";"2025-05-23T18:00:00.000Z";6.78
"2025-05-23T18:00:00.000Z";"2025-05-23T18:15:00.000Z";10.92
"2025-05-23T18:15:00.000Z";"2025-05-23T18:30:00.000Z";17.13
"2025-05-23T18:45:00.000Z";"2025-05-23T19:00:00.000Z";1.47
"2025-05-23T19:00:00.000Z";"2025-05-23T19:15:00.000Z";10.14
"2025-05-23T19:15:00.000Z";"2025-05-23T19:30:00.000Z";11.35
"2025-05-23T19:30:00.000Z";"2025-05-23T19:45:00.000Z";7.59
"2025-05-23T20:00:00.000Z";"2025-05-23T20:15:00.000Z";8.03
"2025-05-23T21:00:00.000Z";"2025-05-23T21:15:00.000Z";37.55
"2025-05-23T21:15:00.000Z";"2025-05-23T21:30:00.000Z";35.07
"2025-05-23T21:30:00.000Z";"2025-05-23T21:45:00.000Z";11.37
"2025-05-23T23:00:00.000Z";"2025-05-23T23:15:00.000Z";98.13
"2025-05-23T23:15:00.000Z";"2025-05-23T23:30:00.000Z";120
"2025-05-23T23:30:00.000Z";"2025-05-23T23:45:00.000Z";94.92
"2025-05-23T23:45:00.000Z";"2025-05-24T00:00:00.000Z";-2.35
"2025-05-24T00:00:00.000Z";"2025-05-24T00:15:00.000Z";28.3
"2025-05-24T01:00:00.000Z";"2025-05-24T01:15:00.000Z";7.02
"2025-05-24T01:15:00.000Z";"2025-05-24T01:30:00.000Z";35
"2025-05-24T01:30:00.000Z";"2025-05-24T01:45:00.000Z";30.45
"2025-05-24T01:45:00.000Z";"2025-05-24T02:00:00.000Z";6
"2025-05-24T02:00:00.000Z";"2025-05-24T02:15:00.000Z";0
"2025-05-24T03:00:00.000Z";"2025-05-24T03:15:00.000Z";38.21
"2025-05-24T03:15:00.000Z";"2025-05-24T03:30:00.000Z";92
"2025-05-24T03:30:00.000Z";"2025-05-24T03:45:00.000Z";92
"2025-05-24T03:45:00.000Z";"2025-05-24T04:00:00.000Z";-4.4
"2025-05-24T04:30:00.000Z";"2025-05-24T04:45:00.000Z";13.16
"2025-05-24T06:00:00.000Z";"2025-05-24T06:15:00.000Z";0
"2025-05-24T06:30:00.000Z";"2025-05-24T06:45:00.000Z";11.02
"2025-05-24T07:00:00.000Z";"2025-05-24T07:15:00.000Z";161.52
"2025-05-24T07:15:00.000Z";"2025-05-24T07:30:00.000Z";11.41
"2025-05-24T07:45:00.000Z";"2025-05-24T08:00:00.000Z";63.11
"2025-05-24T08:00:00.000Z";"2025-05-24T08:15:00.000Z";220
"2025-05-24T08:15:00.000Z";"2025-05-24T08:30:00.000Z";219
"2025-05-24T08:45:00.000Z";"2025-05-24T09:00:00.000Z";9.58
"2025-05-24T09:00:00.000Z";"2025-05-24T09:15:00.000Z";31.5
"2025-05-24T09:15:00.000Z";"2025-05-24T09:30:00.000Z";66.38
"2025-05-24T09:30:00.000Z";"2025-05-24T09:45:00.000Z";37.18
"2025-05-24T09:45:00.000Z";"2025-05-24T10:00:00.000Z";53.39
"2025-05-24T10:00:00.000Z";"2025-05-24T10:15:00.000Z";190.01
"2025-05-24T10:15:00.000Z";"2025-05-24T10:30:00.000Z";220
"2025-05-24T10:30:00.000Z";"2025-05-24T10:45:00.000Z";220
"2025-05-24T11:00:00.000Z";"2025-05-24T11:15:00.000Z";52.48
"2025-05-24T11:15:00.000Z";"2025-05-24T11:30:00.000Z";36.95
"2025-05-24T11:30:00.000Z";"2025-05-24T11:45:00.000Z";69.4
"2025-05-24T11:45:00.000Z";"2025-05-24T12:00:00.000Z";67.88
"2025-05-24T12:00:00.000Z";"2025-05-24T12:15:00.000Z";36.46
"2025-05-24T12:15:00.000Z";"2025-05-24T12:30:00.000Z";12.61
"2025-05-24T12:30:00.000Z";"2025-05-24T12:45:00.000Z";39.28
"2025-05-24T12:45:00.000Z";"2025-05-24T13:00:00.000Z";173.12
"2025-05-24T13:00:00.000Z";"2025-05-24T13:15:00.000Z";118.04
"2025-05-24T13:30:00.000Z";"2025-05-24T13:45:00.000Z";36.04
"2025-05-24T13:45:00.000Z";"2025-05-24T14:00:00.000Z";32.04
"2025-05-24T14:00:00.000Z";"2025-05-24T14:15:00.000Z";6.82
"2025-05-24T14:15:00.000Z";"2025-05-24T14:30:00.000Z";0.24
"2025-05-24T14:30:00.000Z";"2025-05-24T14:45:00.000Z";55.05
"2025-05-24T14:45:00.000Z";"2025-05-24T15:00:00.000Z";32.43
"2025-05-24T15:00:00.000Z";"2025-05-24T15:15:00.000Z";87.82
"2025-05-24T16:00:00.000Z";"2025-05-24T16:15:00.000Z";3.06
"2025-05-24T16:30:00.000Z";"2025-05-24T16:45:00.000Z";113.72
"2025-05-24T17:00:00.000Z";"2025-05-24T17:15:00.000Z";77.87
"2025-05-24T17:15:00.000Z";"2025-05-24T17:30:00.000Z";150.91
"2025-05-24T17:30:00.000Z";"2025-05-24T17:45:00.000Z";79.48
"2025-05-24T18:00:00.000Z";"2025-05-24T18:15:00.000Z";16.72
"2025-05-24T23:00:00.000Z";"2025-05-24T23:15:00.000Z";41.29
"2025-05-24T23:15:00.000Z";"2025-05-24T23:30:00.000Z";30.4
"2025-05-24T23:30:00.000Z";"2025-05-24T23:45:00.000Z";26.7
"2025-05-24T23:45:00.000Z";"2025-05-25T00:00:00.000Z";20
"2025-05-25T01:00:00.000Z";"2025-05-25T01:15:00.000Z";15.49
"2025-05-25T01:15:00.000Z";"2025-05-25T01:30:00.000Z";97.84
"2025-05-25T01:30:00.000Z";"2025-05-25T01:45:00.000Z";20.6
"2025-05-25T03:00:00.000Z";"2025-05-25T03:15:00.000Z";32.59
"2025-05-25T04:00:00.000Z";"2025-05-25T04:15:00.000Z";18.11
"2025-05-25T06:00:00.000Z";"2025-05-25T06:15:00.000Z";25.68
"2025-05-25T06:15:00.000Z";"2025-05-25T06:30:00.000Z";51.78
"2025-05-25T07:00:00.000Z";"2025-05-25T07:15:00.000Z";40.55
"2025-05-25T07:15:00.000Z";"2025-05-25T07:30:00.000Z";65.36
"2025-05-25T07:45:00.000Z";"2025-05-25T08:00:00.000Z";47.59
"2025-05-25T08:00:00.000Z";"2025-05-25T08:15:00.000Z";73.28
"2025-05-25T08:15:00.000Z";"2025-05-25T08:30:00.000Z";197.05
"2025-05-25T08:45:00.000Z";"2025-05-25T09:00:00.000Z";0
"2025-05-25T09:00:00.000Z";"2025-05-25T09:15:00.000Z";5.59
"2025-05-25T09:15:00.000Z";"2025-05-25T09:30:00.000Z";26.5
"2025-05-25T09:30:00.000Z";"2025-05-25T09:45:00.000Z";57.57
"2025-05-25T09:45:00.000Z";"2025-05-25T10:00:00.000Z";21.76
"2025-05-25T10:00:00.000Z";"2025-05-25T10:15:00.000Z";52.11
"2025-05-25T10:15:00.000Z";"2025-05-25T10:30:00.000Z";76.42
"2025-05-25T10:30:00.000Z";"2025-05-25T10:45:00.000Z";61.49
"2025-05-25T10:45:00.000Z";"2025-05-25T11:00:00.000Z";68.52
"2025-05-25T11:00:00.000Z";"2025-05-25T11:15:00.000Z";36.71
"2025-05-25T11:15:00.000Z";"2025-05-25T11:30:00.000Z";53.85
"2025-05-25T12:00:00.000Z";"2025-05-25T12:15:00.000Z";0.05
"2025-05-25T12:30:00.000Z";"2025-05-25T12:45:00.000Z";32.28
"2025-05-25T12:45:00.000Z";"2025-05-25T13:00:00.000Z";111.05
"2025-05-25T13:00:00.000Z";"2025-05-25T13:15:00.000Z";197.06
"2025-05-25T13:30:00.000Z";"2025-05-25T13:45:00.000Z";18.67
"2025-05-25T13:45:00.000Z";"2025-05-25T14:00:00.000Z";17.03
"2025-05-25T14:00:00.000Z";"2025-05-25T14:15:00.000Z";66.18
"2025-05-25T14:45:00.000Z";"2025-05-25T15:00:00.000Z";2.22
"2025-05-25T15:00:00.000Z";"2025-05-25T15:15:00.000Z";2.28
"2025-05-25T15:30:00.000Z";"2025-05-25T15:45:00.000Z";78.42
"2025-05-25T15:45:00.000Z";"2025-05-25T16:00:00.000Z";185.95
"2025-05-25T16:00:00.000Z";"2025-05-25T16:15:00.000Z";159.78
"2025-05-25T16:15:00.000Z";"2025-05-25T16:30:00.000Z";0
"2025-05-25T16:30:00.000Z";"2025-05-25T16:45:00.000Z";105.46
"2025-05-25T16:45:00.000Z";"2025-05-25T17:00:00.000Z";192.92
"2025-05-25T17:15:00.000Z";"2025-05-25T17:30:00.000Z";74.58
"2025-05-25T17:30:00.000Z";"2025-05-25T17:45:00.000Z";89.5
"2025-05-25T17:45:00.000Z";"2025-05-25T18:00:00.000Z";162.88
"2025-05-25T18:00:00.000Z";"2025-05-25T18:15:00.000Z";176.19
"2025-05-25T18:15:00.000Z";"2025-05-25T18:30:00.000Z";86.88
"2025-05-25T18:45:00.000Z";"2025-05-25T19:00:00.000Z";7.08
"2025-05-25T19:00:00.000Z";"2025-05-25T19:15:00.000Z";70.82
"2025-05-25T20:00:00.000Z";"2025-05-25T20:15:00.000Z";73.09
"2025-05-25T20:15:00.000Z";"2025-05-25T20:30:00.000Z";28.36
"2025-05-25T20:30:00.000Z";"2025-05-25T20:45:00.000Z";1.77
"2025-05-25T21:00:00.000Z";"2025-05-25T21:15:00.000Z";36.97
"2025-05-25T21:15:00.000Z";"2025-05-25T21:30:00.000Z";91.99
"2025-05-25T21:45:00.000Z";"2025-05-25T22:00:00.000Z";4.93
"2025-05-25T22:00:00.000Z";"2025-05-25T22:15:00.000Z";183.62
"2025-05-25T22:15:00.000Z";"2025-05-25T22:30:00.000Z";203.4
"2025-05-25T22:30:00.000Z";"2025-05-25T22:45:00.000Z";29.32
"2025-05-26T01:15:00.000Z";"2025-05-26T01:30:00.000Z";21.38
"2025-05-26T01:30:00.000Z";"2025-05-26T01:45:00.000Z";135
"2025-05-26T01:45:00.000Z";"2025-05-26T02:00:00.000Z";-1.5
"2025-05-26T02:00:00.000Z";"2025-05-26T02:15:00.000Z";22.9
"2025-05-26T02:15:00.000Z";"2025-05-26T02:30:00.000Z";0.47
"2025-05-26T02:30:00.000Z";"2025-05-26T02:45:00.000Z";31.05
"2025-05-26T02:45:00.000Z";"2025-05-26T03:00:00.000Z";190
"2025-05-26T03:00:00.000Z";"2025-05-26T03:15:00.000Z";24.96
"2025-05-26T03:15:00.000Z";"2025-05-26T03:30:00.000Z";37.2
"2025-05-26T03:30:00.000Z";"2025-05-26T03:45:00.000Z";195
"2025-05-26T03:45:00.000Z";"2025-05-26T04:00:00.000Z";190
"2025-05-26T04:00:00.000Z";"2025-05-26T04:15:00.000Z";166.9
"2025-05-26T04:15:00.000Z";"2025-05-26T04:30:00.000Z";187.49
"2025-05-26T04:30:00.000Z";"2025-05-26T04:45:00.000Z";84.85
"2025-05-26T04:45:00.000Z";"2025-05-26T05:00:00.000Z";45.43
"2025-05-26T06:00:00.000Z";"2025-05-26T06:15:00.000Z";34.84
"2025-05-26T06:15:00.000Z";"2025-05-26T06:30:00.000Z";56.58
"2025-05-26T06:30:00.000Z";"2025-05-26T06:45:00.000Z";20.28
"2025-05-26T07:00:00.000Z";"2025-05-26T07:15:00.000Z";72.78
"2025-05-26T07:15:00.000Z";"2025-05-26T07:30:00.000Z";41.94
"2025-05-26T08:00:00.000Z";"2025-05-26T08:15:00.000Z";72.34
"2025-05-26T08:15:00.000Z";"2025-05-26T08:30:00.000Z";29.84
"2025-05-26T09:00:00.000Z";"2025-05-26T09:15:00.000Z";2.32
"2025-05-26T09:15:00.000Z";"2025-05-26T09:30:00.000Z";136.89
"2025-05-26T10:00:00.000Z";"2025-05-26T10:15:00.000Z";5.37
"2025-05-26T10:15:00.000Z";"2025-05-26T10:30:00.000Z";25.09
"2025-05-26T10:30:00.000Z";"2025-05-26T10:45:00.000Z";136.94
"2025-05-26T10:45:00.000Z";"2025-05-26T11:00:00.000Z";138.4
"2025-05-26T11:00:00.000Z";"2025-05-26T11:15:00.000Z";187.99
"2025-05-26T12:15:00.000Z";"2025-05-26T12:30:00.000Z";117.49
"2025-05-26T13:00:00.000Z";"2025-05-26T13:15:00.000Z";124.02
"2025-05-26T13:15:00.000Z";"2025-05-26T13:30:00.000Z";194.78
"2025-05-26T13:30:00.000Z";"2025-05-26T13:45:00.000Z";193.34
"2025-05-26T13:45:00.000Z";"2025-05-26T14:00:00.000Z";220.01
"2025-05-26T14:00:00.000Z";"2025-05-26T14:15:00.000Z";47.56
"2025-05-26T14:15:00.000Z";"2025-05-26T14:30:00.000Z";190
"2025-05-26T14:30:00.000Z";"2025-05-26T14:45:00.000Z";76.41
"2025-05-26T14:45:00.000Z";"2025-05-26T15:00:00.000Z";208.95
"2025-05-26T15:00:00.000Z";"2025-05-26T15:15:00.000Z";66.83
"2025-05-26T16:15:00.000Z";"2025-05-26T16:30:00.000Z";5.19
"2025-05-26T16:30:00.000Z";"2025-05-26T16:45:00.000Z";126.85
"2025-05-26T16:45:00.000Z";"2025-05-26T17:00:00.000Z";141.66
"2025-05-26T17:00:00.000Z";"2025-05-26T17:15:00.000Z";101.82
"2025-05-26T17:15:00.000Z";"2025-05-26T17:30:00.000Z";39.4
"2025-05-26T17:30:00.000Z";"2025-05-26T17:45:00.000Z";176.35
"2025-05-26T17:45:00.000Z";"2025-05-26T18:00:00.000Z";193.97
"2025-05-26T18:00:00.000Z";"2025-05-26T18:15:00.000Z";49.17
"2025-05-26T18:15:00.000Z";"2025-05-26T18:30:00.000Z";3.55
"2025-05-26T18:30:00.000Z";"2025-05-26T18:45:00.000Z";8.44
"2025-05-26T18:45:00.000Z";"2025-05-26T19:00:00.000Z";9.8
"2025-05-26T19:00:00.000Z";"2025-05-26T19:15:00.000Z";9.29
"2025-05-26T19:15:00.000Z";"2025-05-26T19:30:00.000Z";20.6
"2025-05-26T20:00:00.000Z";"2025-05-26T20:15:00.000Z";10.4
"2025-05-26T20:15:00.000Z";"2025-05-26T20:30:00.000Z";62.64
"2025-05-26T21:15:00.000Z";"2025-05-26T21:30:00.000Z";119.98
"2025-05-26T21:30:00.000Z";"2025-05-26T21:45:00.000Z";1.57
"2025-05-26T22:00:00.000Z";"2025-05-26T22:15:00.000Z";21.54
"2025-05-26T23:00:00.000Z";"2025-05-26T23:15:00.000Z";32.43
"2025-05-26T23:15:00.000Z";"2025-05-26T23:30:00.000Z";90.08
"2025-05-26T23:45:00.000Z";"2025-05-27T00:00:00.000Z";66.14
"2025-05-27T00:00:00.000Z";"2025-05-27T00:15:00.000Z";32.68
"2025-05-27T00:15:00.000Z";"2025-05-27T00:30:00.000Z";25.12
"2025-05-27T00:30:00.000Z";"2025-05-27T00:45:00.000Z";73.26
"2025-05-27T00:45:00.000Z";"2025-05-27T01:00:00.000Z";83.09
"2025-05-27T01:00:00.000Z";"2025-05-27T01:15:00.000Z";2.97
"2025-05-27T01:15:00.000Z";"2025-05-27T01:30:00.000Z";22.88
"2025-05-27T01:30:00.000Z";"2025-05-27T01:45:00.000Z";32.79
"2025-05-27T02:30:00.000Z";"2025-05-27T02:45:00.000Z";29.07
"2025-05-27T02:45:00.000Z";"2025-05-27T03:00:00.000Z";128.08
"2025-05-27T03:00:00.000Z";"2025-05-27T03:15:00.000Z";34.72
"2025-05-27T03:15:00.000Z";"2025-05-27T03:30:00.000Z";26.34
"2025-05-27T03:30:00.000Z";"2025-05-27T03:45:00.000Z";37.84
"2025-05-27T03:45:00.000Z";"2025-05-27T04:00:00.000Z";26.07
"2025-05-27T04:00:00.000Z";"2025-05-27T04:15:00.000Z";56.07
"2025-05-27T04:15:00.000Z";"2025-05-27T04:30:00.000Z";74.56
"2025-05-27T04:30:00.000Z";"2025-05-27T04:45:00.000Z";84.72
"2025-05-27T04:45:00.000Z";"2025-05-27T05:00:00.000Z";81.58
"2025-05-27T05:00:00.000Z";"2025-05-27T05:15:00.000Z";55.31
"2025-05-27T05:15:00.000Z";"2025-05-27T05:30:00.000Z";40.6
"2025-05-27T06:30:00.000Z";"2025-05-27T06:45:00.000Z";59.9
"2025-05-27T07:00:00.000Z";"2025-05-27T07:15:00.000Z";78.53
"2025-05-27T07:15:00.000Z";"2025-05-27T07:30:00.000Z";165.82
